2018-04-20 18:45:28,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:44:31,"b' #GreatReadPBS RT @dragonmount: The Wheel of Time will be featured on @PBS \xe2\x80\x9cThe Great American Read,\xe2\x80\x9d where America\xe2\x80\x99s favorite books will be decided by fa\xe2\x80\xa6'",
2018-04-20 18:44:22,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:43:57,"b' #GreatReadPBS RT @andyweirauthor: I\'m thrilled to learn that ""The Martian"" is included in PBS\'s Great American Read!\n\nWhat novels inspired, moved, and sh\xe2\x80\xa6'",
2018-04-20 18:43:37,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:43:25,"b' #GreatReadPBS RT @andyweirauthor: I\'m thrilled to learn that ""The Martian"" is included in PBS\'s Great American Read!\n\nWhat novels inspired, moved, and sh\xe2\x80\xa6'",
2018-04-20 18:42:55,"b' #GreatReadPBS I got ""You\'ve read 24 out of 100 books on the list!"" on ""How Many Books Have You Read From the List of 100?"". What\xe2\x80\xa6 https://t.co/z4vvrs49cK'",
2018-04-20 18:42:35,"b"" #GreatReadPBS RT @GPBEducation: It's here! The list of America's 100 favorite novels, as voted on by people from around the country for the The Great Ame\xe2\x80\xa6""",
2018-04-20 18:42:27,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:42:21,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:42:21,"b' #GreatReadPBS RT @simonschuster: This summer, @PBS is kicking off the #GreatAmericanRead, a quest to find America\xe2\x80\x99s most beloved book. Today, the top 100\xe2\x80\xa6'",
2018-04-20 18:41:56,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:40:27,b'Eek! The list for #GreatReadPBS has been released! \xf0\x9f\xa4\x93\n\nCheck it out: https://t.co/YSo9Dq3U4b',
2018-04-20 18:40:03,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:39:57,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:39:17,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:39:03,b' #GreatReadPBS RT @KQED: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:38:58,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:37:59,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:37:41,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:37:30,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:37:26,"b' #GreatReadPBS I got ""You\'ve read 26 out of 100 books on the list!"" on ""How Many Books Have You Read From the List of 100?"". What\xe2\x80\xa6 https://t.co/GwaFnFtrP0'",
2018-04-20 18:37:12,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:36:44,"b' #GreatReadPBS RT @andyweirauthor: I\'m thrilled to learn that ""The Martian"" is included in PBS\'s Great American Read!\n\nWhat novels inspired, moved, and sh\xe2\x80\xa6'",
2018-04-20 18:36:27,"b' #GreatReadPBS I got ""You\'ve read 46 out of 100 books on the list!"" on ""How Many Books Have You Read From the List of 100?"". What\xe2\x80\xa6 https://t.co/pUGZ920Ufb'",
2018-04-20 18:35:52,b' #GreatReadPBS .@Colts quarterback Andrew Luck is known for his love of reading. Hoosier and best selling author @JohnGreen is kno\xe2\x80\xa6 https://t.co/bZcrR6rfma',
2018-04-20 18:35:41,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:35:36,"b"" #GreatReadPBS RT @pbsteachers: It's here! The list of America's 100 favorite novels, as voted on by people from around the country for the The Great Amer\xe2\x80\xa6""",
2018-04-20 18:35:33,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:35:06,b'Can you guess America\xe2\x80\x99s most-loved novel? Find out if your pick is on The #GreatReadPBS list! Follow @PBS for info.\xe2\x80\xa6 https://t.co/qMRxWXM1ME',
2018-04-20 18:34:50,"b"" #GreatReadPBS RT @pbsteachers: It's here! The list of America's 100 favorite novels, as voted on by people from around the country for the The Great Amer\xe2\x80\xa6""",
2018-04-20 18:32:43,"b"" #GreatReadPBS RT @pbsteachers: It's here! The list of America's 100 favorite novels, as voted on by people from around the country for the The Great Amer\xe2\x80\xa6""",
2018-04-20 18:32:34,"b""TODAY, @PBS reveals The #GreatReadPBS list! Will you help pick America's best-loved novel? Learn more at\xe2\x80\xa6 https://t.co/DZrCXsRyFE""",
2018-04-20 18:32:25,b'RT @IreadYA: Can you guess America\xe2\x80\x99s most-loved novel? \xf0\x9f\x93\x9a\xf0\x9f\xa4\x94 Find out if your pick is on The #GreatReadPBS list! https://t.co/TrJiMF6viA https\xe2\x80\xa6',
2018-04-20 18:32:11,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:32:00,"b' #GreatReadPBS I got ""You\'ve read 26 out of 100 books on the list!"" on ""How Many Books Have You Read From the List of 100?"". What\xe2\x80\xa6 https://t.co/W2Q23Uv558'",
2018-04-20 18:31:59,"b"" #GreatReadPBS It's here! The list of America's 100 favorite novels, as voted on by people from around the country for the The Gre\xe2\x80\xa6 https://t.co/iKXFJrWoPB""",
2018-04-20 18:31:30,"b"" #GreatReadPBS RT @pbsteachers: It's here! The list of America's 100 favorite novels, as voted on by people from around the country for the The Great Amer\xe2\x80\xa6""",
2018-04-20 18:31:23,b' #GreatReadPBS .@SayreGreenfield and I are voting for Pride and Prejudice. How about you? Explore 100 favorites with The\xe2\x80\xa6 https://t.co/VqwDNOdPzx',
2018-04-20 18:31:23,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:31:08,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:31:04,"b'What novels inspired, moved, and shaped you? Explore 100 favorites with The\n#GreatReadPBS and check out the book li\xe2\x80\xa6 https://t.co/IavMHP52sv'",
2018-04-20 18:30:23,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:30:13,b'Can you guess America\xe2\x80\x99s most-loved novel? Find out if your pick is on The #GreatReadPBS list! Follow @PBS for info. https://t.co/tTBKI2NDE8',
2018-04-20 18:29:41,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:29:29,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:28:57,b' #GreatReadPBS The Great American Read book list has been revealed! Get ready to vote after the series premiere May 22 #onKNPB:\xe2\x80\xa6 https://t.co/2sxcfE1jG9',
2018-04-20 18:28:47,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:28:07,"b"" #GreatReadPBS RT @CrownPublishing: We're so thrilled that Gone Girl, The Martian, and Ready Player One were nominated as some of America\xe2\x80\x99s best-loved nov\xe2\x80\xa6""",
2018-04-20 18:27:11,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:27:05,"b'This should be an interesting discussion, considering the variety of titles on the list! #GreatReadPBS https://t.co/PYgli0ewk6'",
2018-04-20 18:26:38,"b"" #GreatReadPBS RT @pbsteachers: It's here! The list of America's 100 favorite novels, as voted on by people from around the country for the The Great Amer\xe2\x80\xa6""",
2018-04-20 18:26:28,b' #GreatReadPBS RT @PBS: The Great American Read book list has been revealed! See if your favorites made the list \xe2\x80\x94 and get ready to vote after the series\xe2\x80\xa6',
2018-04-20 18:26:17,"b"" #GreatReadPBS It's here! The list of America's 100 favorite novels, as voted on by people from around the country for the The Gre\xe2\x80\xa6 https://t.co/AgzG6CfTR6""",
